timestamp,problem,best_distance,optimal_distance,gap_percent,improvement_percent,total_time_s,generations,population_size,mutation_prob,crossover_prob,elitism_percent,selection_method,mutation_method,crossover_method,initial_distance,convergence_gen
1767819707.7141356,ATT48,14216,10628,33.759879563417385,6.5427117347717285,6.542754888534546,600,200,0.1,0.8,5,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819714.29665,ATT48,14338,10628,34.90779074143771,6.5824666023254395,6.582508325576782,600,200,0.1,0.8,5,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819720.872782,ATT48,15523,10628,46.05758374106135,6.576085090637207,6.5761260986328125,600,200,0.1,0.8,5,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819727.6398766,ATT48,16031,10628,50.83741061347384,6.767047882080078,6.7670886516571045,600,200,0.1,0.8,5,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819734.3944407,ATT48,15326,10628,44.20398946179902,6.754516363143921,6.7545576095581055,600,200,0.1,0.8,5,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819741.130437,ATT48,12466,10628,17.293940534437336,6.735949516296387,6.735990285873413,600,200,0.1,0.8,5,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819747.6488922,ATT48,15643,10628,47.186676703048555,6.518405437469482,6.518449783325195,600,200,0.1,1.0,5,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819754.1621964,ATT48,14992,10628,41.06134738426797,6.513256311416626,6.513298988342285,600,200,0.1,1.0,5,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819760.6934526,ATT48,15458,10628,45.445991719984946,6.531207799911499,6.531250476837158,600,200,0.1,1.0,5,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819767.4441292,ATT48,12852,10628,20.925856228829506,6.750625371932983,6.750669717788696,600,200,0.1,1.0,5,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819774.1908245,ATT48,14332,10628,34.851336093338354,6.746643781661987,6.746688604354858,600,200,0.1,1.0,5,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819780.9460032,ATT48,12427,10628,16.926985321791495,6.755127906799316,6.7551727294921875,600,200,0.1,1.0,5,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819787.8863163,ATT48,14697,10628,38.285660519382766,6.9402618408203125,6.940306901931763,600,200,0.1,1.0,5,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819794.8126152,ATT48,15377,10628,44.68385397064358,6.926251173019409,6.926292657852173,600,200,0.1,1.0,5,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819801.7485263,ATT48,13556,10628,27.54986827248777,6.935861349105835,6.93590521812439,600,200,0.1,1.0,5,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819808.0045295,ATT48,17594,10628,65.54384644335717,6.255955934524536,6.255997180938721,600,200,0.02,0.8,10,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819814.282948,ATT48,16496,10628,55.21264584117426,6.2783708572387695,6.278412818908691,600,200,0.02,0.8,10,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819820.5658998,ATT48,16066,10628,51.16672939405345,6.282903671264648,6.282945871353149,600,200,0.02,0.8,10,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819827.073641,ATT48,15245,10628,43.441851712457655,6.507691860198975,6.507734775543213,600,200,0.02,0.8,10,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819833.5662973,ATT48,16451,10628,54.789235980429055,6.492607831954956,6.492650747299194,600,200,0.02,0.8,10,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819840.0625253,ATT48,16819,10628,58.25178773052314,6.496181964874268,6.4962217807769775,600,200,0.02,0.8,10,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819846.7840598,ATT48,16073,10628,51.23259315016936,6.721487760543823,6.72152853012085,600,200,0.02,0.8,10,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819853.4901958,ATT48,18566,10628,74.68949943545353,6.706090211868286,6.706130504608154,600,200,0.02,0.8,10,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819860.1803513,ATT48,18091,10628,70.2201731275875,6.69010591506958,6.6901490688323975,600,200,0.02,0.8,10,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819866.6225781,ATT48,17145,10628,61.31915694392171,6.442179918289185,6.442221641540527,600,200,0.02,1.0,10,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819873.0525625,ATT48,14049,10628,32.18855852465186,6.429938316345215,6.429978609085083,600,200,0.02,1.0,10,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819879.4782236,ATT48,18567,10628,74.69890854347008,6.425615072250366,6.425655364990234,600,200,0.02,1.0,10,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819886.1291666,ATT48,17261,10628,62.41061347384268,6.650896310806274,6.650936603546143,600,200,0.02,1.0,10,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819892.7812138,ATT48,17474,10628,64.41475348136997,6.651998519897461,6.652041673660278,600,200,0.02,1.0,10,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819899.4178867,ATT48,16179,10628,52.22995859992473,6.636626958847046,6.636667490005493,600,200,0.02,1.0,10,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819906.2429156,ATT48,17373,10628,63.4644335716974,6.824980735778809,6.825023889541626,600,200,0.02,1.0,10,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819913.0817387,ATT48,16375,10628,54.07414377117049,6.8387744426727295,6.838817358016968,600,200,0.02,1.0,10,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819919.922013,ATT48,15947,10628,50.0470455400828,6.840228319168091,6.840268611907959,600,200,0.02,1.0,10,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819926.2035935,ATT48,14386,10628,35.3594279262326,6.281530380249023,6.281574964523315,600,200,0.05,0.8,10,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819932.4942105,ATT48,16161,10628,52.060594655626645,6.290570497512817,6.290611028671265,600,200,0.05,0.8,10,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819938.7765622,ATT48,14798,10628,39.23598042905533,6.2823052406311035,6.282345533370972,600,200,0.05,0.8,10,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819945.273925,ATT48,14671,10628,38.0410237109522,6.497316122055054,6.497356176376343,600,200,0.05,0.8,10,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819951.7684593,ATT48,16176,10628,52.201731275875055,6.494487047195435,6.494527816772461,600,200,0.05,0.8,10,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819958.2587805,ATT48,13381,10628,25.903274369589763,6.490272045135498,6.490315198898315,600,200,0.05,0.8,10,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819964.9430666,ATT48,16894,10628,58.95747083176515,6.684240102767944,6.6842803955078125,600,200,0.05,0.8,10,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819971.6208198,ATT48,14084,10628,32.517877305231465,6.677704572677612,6.677747011184692,600,200,0.05,0.8,10,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819978.293202,ATT48,17504,10628,64.69702672186676,6.672332525253296,6.6723761558532715,600,200,0.05,0.8,10,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819984.7288544,ATT48,12824,10628,20.66240120436583,6.4356043338775635,6.435647010803223,600,200,0.05,1.0,10,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819345.231268,ATT48,11634,10628,9.46556266465939,9.095794439315796,9.095872640609741,400,400,0.1,1.0,10,Tournament Selection,tournament_size,6,Order Crossover (OX),Scramble Mutation,2
1767819354.5613735,ATT48,12249,10628,15.25216409484381,9.330017805099487,9.330099105834961,400,400,0.1,1.0,10,Tournament Selection,tournament_size,10,Order Crossover (OX),Scramble Mutation,0
1767819363.8977242,ATT48,15215,10628,43.159578471960856,9.336262702941895,9.336344957351685,400,400,0.1,1.0,10,Tournament Selection,tournament_size,10,Order Crossover (OX),Scramble Mutation,1
1767819373.2318592,ATT48,12000,10628,12.90929619872036,9.334051370620728,9.334128379821777,400,400,0.1,1.0,10,Tournament Selection,tournament_size,10,Order Crossover (OX),Scramble Mutation,2
1767819386.0850255,ATT48,12155,10628,14.367707941287167,12.853074789047241,12.853160381317139,600,400,0.02,0.8,5,Tournament Selection,tournament_size,2,Order Crossover (OX),Scramble Mutation,0
1767819398.9310665,ATT48,11888,10628,11.855476100865637,12.845954895019531,12.846035242080688,600,400,0.02,0.8,5,Tournament Selection,tournament_size,2,Order Crossover (OX),Scramble Mutation,1
1767819411.7717614,ATT48,11929,10628,12.2412495295446,12.840609073638916,12.840688705444336,600,400,0.02,0.8,5,Tournament Selection,tournament_size,2,Order Crossover (OX),Scramble Mutation,2
1767819425.0881696,ATT48,11550,10628,8.675197591268349,13.31632113456726,13.316402196884155,600,400,0.02,0.8,5,Tournament Selection,tournament_size,6,Order Crossover (OX),Scramble Mutation,0
1767819438.408022,ATT48,13547,10628,27.46518630033873,13.319765329360962,13.319845914840698,600,400,0.02,0.8,5,Tournament Selection,tournament_size,6,Order Crossover (OX),Scramble Mutation,1
1767819451.7345004,ATT48,12002,10628,12.92811441475348,13.326388835906982,13.32647180557251,600,400,0.02,0.8,5,Tournament Selection,tournament_size,6,Order Crossover (OX),Scramble Mutation,2
1767819465.5429256,ATT48,14461,10628,36.06511102747459,13.808338165283203,13.808419227600098,600,400,0.02,0.8,5,Tournament Selection,tournament_size,10,Order Crossover (OX),Scramble Mutation,0
1767819479.1810882,ATT48,11832,10628,11.328566051938276,13.638070106506348,13.638156414031982,600,400,0.02,0.8,5,Tournament Selection,tournament_size,10,Order Crossover (OX),Scramble Mutation,1
1767819492.826766,ATT48,15289,10628,43.8558524651863,13.645586729049683,13.645672082901001,600,400,0.02,0.8,5,Tournament Selection,tournament_size,10,Order Crossover (OX),Scramble Mutation,2
1767819506.0440104,ATT48,10688,10628,0.5645464809936018,13.217159271240234,13.217238903045654,600,400,0.02,1.0,5,Tournament Selection,tournament_size,2,Order Crossover (OX),Scramble Mutation,0
1767819519.2253506,ATT48,11514,10628,8.336469702672186,13.181249141693115,13.181334733963013,600,400,0.02,1.0,5,Tournament Selection,tournament_size,2,Order Crossover (OX),Scramble Mutation,1
1767819532.440569,ATT48,11724,10628,10.312382386149793,13.215128421783447,13.215213060379028,600,400,0.02,1.0,5,Tournament Selection,tournament_size,2,Order Crossover (OX),Scramble Mutation,2
1767819546.125467,ATT48,12152,10628,14.339480617237484,13.684813261032104,13.684893608093262,600,400,0.02,1.0,5,Tournament Selection,tournament_size,6,Order Crossover (OX),Scramble Mutation,0
1767819559.845887,ATT48,14141,10628,33.05419646217538,13.720329284667969,13.720414638519287,600,400,0.02,1.0,5,Tournament Selection,tournament_size,6,Order Crossover (OX),Scramble Mutation,1
1767819573.5262756,ATT48,11251,10628,5.861874294316899,13.680298566818237,13.680383682250977,600,400,0.02,1.0,5,Tournament Selection,tournament_size,6,Order Crossover (OX),Scramble Mutation,2
1767819587.6435387,ATT48,13257,10628,24.73654497553632,14.117176055908203,14.117257356643677,600,400,0.02,1.0,5,Tournament Selection,tournament_size,10,Order Crossover (OX),Scramble Mutation,0
1767819601.7707343,ATT48,14573,10628,37.11893112532932,14.127103805541992,14.127189874649048,600,400,0.02,1.0,5,Tournament Selection,tournament_size,10,Order Crossover (OX),Scramble Mutation,1
1767819615.8751667,ATT48,11827,10628,11.281520511855476,14.104346990585327,14.104426622390747,600,400,0.02,1.0,5,Tournament Selection,tournament_size,10,Order Crossover (OX),Scramble Mutation,2
1767819628.73176,ATT48,11099,10628,4.4316898757997745,12.856507539749146,12.856587648391724,600,400,0.05,0.8,5,Tournament Selection,tournament_size,2,Order Crossover (OX),Scramble Mutation,0
1767819641.6000671,ATT48,11917,10628,12.12834023334588,12.868221282958984,12.868301153182983,600,400,0.05,0.8,5,Tournament Selection,tournament_size,2,Order Crossover (OX),Scramble Mutation,1
1767819654.469755,ATT48,11520,10628,8.392924350771548,12.869596242904663,12.86968183517456,600,400,0.05,0.8,5,Tournament Selection,tournament_size,2,Order Crossover (OX),Scramble Mutation,2
1767819667.8052192,ATT48,11942,10628,12.36356793375988,13.335378646850586,13.335458040237427,600,400,0.05,0.8,5,Tournament Selection,tournament_size,6,Order Crossover (OX),Scramble Mutation,0
1767819681.1527643,ATT48,12699,10628,19.48626270229582,13.347455978393555,13.34753942489624,600,400,0.05,0.8,5,Tournament Selection,tournament_size,6,Order Crossover (OX),Scramble Mutation,1
1767819694.5015624,ATT48,12436,10628,17.011667293940537,13.348711252212524,13.34879207611084,600,400,0.05,0.8,5,Tournament Selection,tournament_size,6,Order Crossover (OX),Scramble Mutation,2
1767819708.2304492,ATT48,14373,10628,35.23710952201731,13.728795528411865,13.728880882263184,600,400,0.05,0.8,5,Tournament Selection,tournament_size,10,Order Crossover (OX),Scramble Mutation,0
1767819721.9729707,ATT48,13270,10628,24.8588633797516,13.742422103881836,13.742515325546265,600,400,0.05,0.8,5,Tournament Selection,tournament_size,10,Order Crossover (OX),Scramble Mutation,1
1767819735.6708627,ATT48,12690,10628,19.40158073014678,13.697802305221558,13.697886943817139,600,400,0.05,0.8,5,Tournament Selection,tournament_size,10,Order Crossover (OX),Scramble Mutation,2
1767819748.9149141,ATT48,11412,10628,7.376740684983063,13.243961811065674,13.244046211242676,600,400,0.05,1.0,5,Tournament Selection,tournament_size,2,Order Crossover (OX),Scramble Mutation,0
1767819762.1168647,ATT48,11323,10628,6.539330071509221,13.201864242553711,13.201944828033447,600,400,0.05,1.0,5,Tournament Selection,tournament_size,2,Order Crossover (OX),Scramble Mutation,1
1767819775.296682,ATT48,11136,10628,4.779826872412495,13.17972469329834,13.179811477661133,600,400,0.05,1.0,5,Tournament Selection,tournament_size,2,Order Crossover (OX),Scramble Mutation,2
1767819788.9488804,ATT48,11916,10628,12.118931125329318,13.652113676071167,13.652193307876587,600,400,0.05,1.0,5,Tournament Selection,tournament_size,6,Order Crossover (OX),Scramble Mutation,0
1767819802.612368,ATT48,11463,10628,7.856605193827624,13.663397550582886,13.663482904434204,600,400,0.05,1.0,5,Tournament Selection,tournament_size,6,Order Crossover (OX),Scramble Mutation,1
1767819816.278699,ATT48,12507,10628,17.6797139631163,13.666245698928833,13.666325569152832,600,400,0.05,1.0,5,Tournament Selection,tournament_size,6,Order Crossover (OX),Scramble Mutation,2
1767819830.3630576,ATT48,13126,10628,23.503951825366958,14.084269285202026,14.08435344696045,600,400,0.05,1.0,5,Tournament Selection,tournament_size,10,Order Crossover (OX),Scramble Mutation,0
1767819844.4412131,ATT48,13052,10628,22.80767783214151,14.078065633773804,14.078150033950806,600,400,0.05,1.0,5,Tournament Selection,tournament_size,10,Order Crossover (OX),Scramble Mutation,1
1767819858.5321229,ATT48,12512,10628,17.726759503199098,14.09080171585083,14.090904951095581,600,400,0.05,1.0,5,Tournament Selection,tournament_size,10,Order Crossover (OX),Scramble Mutation,2
1767819871.4370666,ATT48,11192,10628,5.306736921339858,12.904855489730835,12.90493893623352,600,400,0.1,0.8,5,Tournament Selection,tournament_size,2,Order Crossover (OX),Scramble Mutation,0
1767819884.3354807,ATT48,11708,10628,10.161836657884834,12.898328065872192,12.89840841293335,600,400,0.1,0.8,5,Tournament Selection,tournament_size,2,Order Crossover (OX),Scramble Mutation,1
1767819897.2457998,ATT48,11635,10628,9.47497177267595,12.910233497619629,12.910313367843628,600,400,0.1,0.8,5,Tournament Selection,tournament_size,2,Order Crossover (OX),Scramble Mutation,2
1767819910.6586947,ATT48,12873,10628,21.123447497177267,13.41281008720398,13.41288948059082,600,400,0.1,0.8,5,Tournament Selection,tournament_size,6,Order Crossover (OX),Scramble Mutation,0
1767819924.0484707,ATT48,11668,10628,9.785472337222432,13.389691829681396,13.389771223068237,600,400,0.1,0.8,5,Tournament Selection,tournament_size,6,Order Crossover (OX),Scramble Mutation,1
1767819937.4405878,ATT48,14309,10628,34.63492660895747,13.392026901245117,13.392111778259277,600,400,0.1,0.8,5,Tournament Selection,tournament_size,6,Order Crossover (OX),Scramble Mutation,2
1767819951.2633617,ATT48,14359,10628,35.10538200978547,13.82268738746643,13.822768926620483,600,400,0.1,0.8,5,Tournament Selection,tournament_size,10,Order Crossover (OX),Scramble Mutation,0
1767819965.0880008,ATT48,16086,10628,51.35491155438464,13.824549674987793,13.824633836746216,600,400,0.1,0.8,5,Tournament Selection,tournament_size,10,Order Crossover (OX),Scramble Mutation,1
1767819978.9425082,ATT48,13436,10628,26.420775310500566,13.854417562484741,13.854502439498901,600,400,0.1,0.8,5,Tournament Selection,tournament_size,10,Order Crossover (OX),Scramble Mutation,2
1767819992.3040018,ATT48,11126,10628,4.685735792246895,13.361404180526733,13.361488580703735,600,400,0.1,1.0,5,Tournament Selection,tournament_size,2,Order Crossover (OX),Scramble Mutation,0
1767819778.8564353,ATT48,16524,10628,55.47610086563793,4.618891477584839,4.61897087097168,200,400,0.05,1.0,5,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819783.4830475,ATT48,14511,10628,36.535566428302594,4.626521110534668,4.626605987548828,200,400,0.05,1.0,5,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819787.7222905,ATT48,14367,10628,35.18065487391795,4.2391579151153564,4.239237308502197,200,400,0.1,0.8,5,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819791.9607117,ATT48,15718,10628,47.89235980429055,4.238330125808716,4.238415479660034,200,400,0.1,0.8,5,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819796.218092,ATT48,16321,10628,53.566051938276246,4.257288455963135,4.257373809814453,200,400,0.1,0.8,5,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819800.6137996,ATT48,17084,10628,60.74520135491156,4.395617961883545,4.39570164680481,200,400,0.1,0.8,5,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819805.0138834,ATT48,16139,10628,51.853594279262325,4.399998188018799,4.40007758140564,200,400,0.1,0.8,5,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819809.3979719,ATT48,14809,10628,39.339480617237484,4.384002208709717,4.384082317352295,200,400,0.1,0.8,5,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819813.9053934,ATT48,15340,10628,44.335716974030866,4.507330656051636,4.507415533065796,200,400,0.1,0.8,5,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819818.4152908,ATT48,13463,10628,26.674821226947685,4.509813070297241,4.509891033172607,200,400,0.1,0.8,5,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819822.9280787,ATT48,17727,10628,66.79525780955964,4.512701988220215,4.512782096862793,200,400,0.1,0.8,5,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819827.3051782,ATT48,15252,10628,43.50771546857358,4.37701416015625,4.377093315124512,200,400,0.1,1.0,5,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819831.6671898,ATT48,13845,10628,30.269100489273615,4.3619256019592285,4.362005710601807,200,400,0.1,1.0,5,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819836.0084815,ATT48,14076,10628,32.44260444109898,4.341205835342407,4.341285228729248,200,400,0.1,1.0,5,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819840.494307,ATT48,11971,10628,12.636432066240118,4.4857401847839355,4.485818862915039,200,400,0.1,1.0,5,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819844.9846811,ATT48,12886,10628,21.24576590139255,4.490289211273193,4.490367650985718,200,400,0.1,1.0,5,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819849.4893942,ATT48,13520,10628,27.211140383891607,4.504628658294678,4.50470757484436,200,400,0.1,1.0,5,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819854.117097,ATT48,17284,10628,62.627022958223556,4.627611875534058,4.627696752548218,200,400,0.1,1.0,5,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819858.7437005,ATT48,13671,10628,28.631915694392173,4.626514196395874,4.62659764289856,200,400,0.1,1.0,5,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819863.3720262,ATT48,13614,10628,28.095596537448248,4.62824273109436,4.628319978713989,200,400,0.1,1.0,5,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819867.5591547,ATT48,17568,10628,65.29920963492661,4.187045097351074,4.187122583389282,200,400,0.02,0.8,10,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819871.7390757,ATT48,16632,10628,56.49228453142642,4.179838418960571,4.179915428161621,200,400,0.02,0.8,10,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819875.9283407,ATT48,15162,10628,42.660895747083174,4.189176321029663,4.1892595291137695,200,400,0.02,0.8,10,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819880.2580988,ATT48,15781,10628,48.485133609333836,4.329675674438477,4.329752445220947,200,400,0.02,0.8,10,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819884.583537,ATT48,16881,10628,58.835152427549865,4.325350522994995,4.325431823730469,200,400,0.02,0.8,10,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819888.9151385,ATT48,20378,10628,91.7388031614603,4.331514596939087,4.331595182418823,200,400,0.02,0.8,10,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819893.362312,ATT48,20999,10628,97.58185923974408,4.44709038734436,4.44716739654541,200,400,0.02,0.8,10,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819897.8122423,ATT48,16446,10628,54.74219044034625,4.449846267700195,4.449923992156982,200,400,0.02,0.8,10,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819902.2570615,ATT48,15389,10628,44.796763266842305,4.444736003875732,4.444813251495361,200,400,0.02,0.8,10,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819906.564729,ATT48,16995,10628,59.907790741437715,4.307579040527344,4.307661294937134,200,400,0.02,1.0,10,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819910.8604364,ATT48,14907,10628,40.26157320286037,4.295619964599609,4.295701742172241,200,400,0.02,1.0,10,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819915.1754208,ATT48,17172,10628,61.57320286036884,4.314898490905762,4.314978122711182,200,400,0.02,1.0,10,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819919.6164663,ATT48,17106,10628,60.95220173127588,4.4409565925598145,4.441038608551025,200,400,0.02,1.0,10,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819924.0713887,ATT48,17199,10628,61.827248776815956,4.454838037490845,4.454915761947632,200,400,0.02,1.0,10,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819928.5037045,ATT48,17177,10628,61.620248400451636,4.432232618331909,4.432310104370117,200,400,0.02,1.0,10,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819933.068057,ATT48,15883,10628,49.44486262702296,4.564269542694092,4.564346790313721,200,400,0.02,1.0,10,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819937.6330557,ATT48,17448,10628,64.1701166729394,4.564916133880615,4.564992427825928,200,400,0.02,1.0,10,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819942.1949914,ATT48,18277,10628,71.97026721866767,4.561852693557739,4.56192946434021,200,400,0.02,1.0,10,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819946.383184,ATT48,14873,10628,39.941663530297326,4.188109397888184,4.188185930252075,200,400,0.05,0.8,10,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819950.5846188,ATT48,15467,10628,45.53067369213399,4.20135235786438,4.20142936706543,200,400,0.05,0.8,10,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819954.7830021,ATT48,15452,10628,45.389537071885584,4.198301553726196,4.19837760925293,200,400,0.05,0.8,10,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819959.1229138,ATT48,15554,10628,46.34926608957471,4.339827060699463,4.339905738830566,200,400,0.05,0.8,10,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819963.447179,ATT48,14233,10628,33.91983439969891,4.324182510375977,4.324259996414185,200,400,0.05,0.8,10,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819967.7746363,ATT48,18714,10628,76.0820474219044,4.327374458312988,4.327451229095459,200,400,0.05,0.8,10,Tournament Selection,tournament_size,6,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819972.2378638,ATT48,16594,10628,56.134738426797135,4.463144779205322,4.463221311569214,200,400,0.05,0.8,10,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,0
1767819976.696366,ATT48,16142,10628,51.881821603312005,4.458420038223267,4.458496570587158,200,400,0.05,0.8,10,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,1
1767819981.1586895,ATT48,16889,10628,58.910425291682344,4.462236166000366,4.462317228317261,200,400,0.05,0.8,10,Tournament Selection,tournament_size,10,Partially Mapped Crossover (PMX),Swap Mutation,2
1767819985.4882858,ATT48,14676,10628,38.088069251035,4.329514503479004,4.3295910358428955,200,400,0.05,1.0,10,Tournament Selection,tournament_size,2,Partially Mapped Crossover (PMX),Swap Mutation,0
